"time{s}","accelerometer_y","accelerometer_z","encoder_L","encoder_R","gyro_x","mux_out[1]","mux_out[2]","mux_out[3]","mux_out[4]","mux_out[5]","mux_out[6]","fallen_down"
0.062,0.514175847651601,0.00683614612262337,0.15930175784959,0.965881347881137,0.00726340525528733,0.0104106893048288,-0.000739441061794048,0,0,-0.00897587045817344,-0.00244697193407336,0
0.07,0.516129032258065,0.00292977690969573,0.159362793005855,0.965820312724873,0.00799584948271126,0.0110134106050382,-0.000812134286495426,0,0,-0.00540184290433318,-0.00192684690556018,0
0.0780000000000001,0.512710959196753,0.00488296151615955,0.159362793005855,0.965698242412344,0.00494399853511155,0.0113702058092082,-0.000662793643955842,0,0,-0.00338582323522637,-0.00113185603859906,0
0.0850000000000001,0.51661732840968,0.00585955381939146,0.159484863318383,0.965576172099816,0.00732444227423933,0.0115281592444606,-0.000336346823598551,0,0,-0.00209985725501287,-0.000915727685644992,0
0.0920000000000001,0.511734366893521,0.00683614612262337,0.159179687537062,0.965515136943552,0.0116580706198309,0.011640475385971,-0.000388207179371448,0,0,-0.00164328540473169,-0.00043480257635245,0
0.0990000000000001,0.51661732840968,0.00732444227423933,0.15930175784959,0.96563720725608,0.00518814661091952,0.0117375726034286,-0.000164933969973274,0,0,-0.000833502628336811,-0.000338698269148356,0
0.106,0.516129032258065,0.00537125766777551,0.15930175784959,0.965881347881137,-0.00183111056855983,0.0119038231417347,-0.00020386293857762,0,0,-0.00040231627751975,-9.94910173547351e-005,0
0.112,0.511246070741905,0.0175786614581744,0.159362793005855,0.965820312724873,-0.0087282937101352,0.0121065138479494,7.09329919077104e-006,0,0,0.000124764887190501,0.000173680234550486,0
0.118,0.512222663045137,0.0151371807000946,0.159118652380798,0.965759277568608,-0.00170903653065584,0.0124628109121009,0.000128126707901994,0,0,0.000173900464009556,9.14166833718961e-005,0
0.124,0.511246070741905,0.0156254768517106,0.159057617224533,0.965881347881137,0.000366222113711966,0.0128872272732636,0.0002171974899123,0,0,0.000454535620515599,0.000314531077912154,0
0.13,0.511734366893521,0.0161137730033265,0.159179687537062,0.965881347881137,-0.000610370189519944,0.0134644800206674,0.000332032322554867,0,0,0.000197541155816065,0.000182468100201509,0
0.136,0.517105624561296,0.0146488845484787,0.15930175784959,0.965698242412344,-0.00915555284279916,0.0141539597846955,0.000152809904416669,0,0,0.00021562200231806,0.000217977155347312,0
0.141,0.515640736106449,0.0229499191259499,0.159240722693326,0.965759277568608,0.0135502182073428,0.0147262130669501,0.000161291519328276,0,0,0.000309479631576889,4.51903271946663e-005,0
0.146,0.51661732840968,0.0170903653065584,0.159240722693326,0.965698242412344,-0.00201422162541581,0.0153229860601663,8.93839239765231e-005,0,0,0.00016588812937598,0.000237361537478986,0
0.151,0.510269478438673,0.0126956999420148,0.15930175784959,0.965820312724873,0.00286873989074374,0.0159860620114218,0.000213306176692004,0,0,2.9933760242262e-005,-7.26645094530875e-005,0
0.156,0.506363109225745,0.0200201422162542,0.159179687537062,0.965759277568608,-0.0121463667714469,0.0165877641372994,0.000182934300855651,0,0,-0.000372639315269987,-2.89869680290801e-005,0
0.161,0.513687551499985,0.0122074037903989,0.159484863318383,0.965759277568608,-0.00488296151615955,0.0172079546791839,0.000340231676089791,0,0,-3.7750311157876e-005,-1.50994421410011e-005,0
