"time{s}","accelerometer_y","accelerometer_z","encoder_L","encoder_R","gyro_x","mux_out[1]","mux_out[2]","mux_out[3]","mux_out[4]","mux_out[5]","mux_out[6]","fallen_down"
2.06799999999988,0.0258796960356456,-0.485366374706259,0.900817871303488,0.0990600586168142,-0.0010376293221839,-1.38567789995043,0.000207266312200491,0,0,-0.1848818260308,-0.169233324288009,1
2.06899999999988,0.0185552537614063,-0.495132297738578,0.905944824429682,0.094665527365791,-0.00115970336008789,-1.38641598421586,0.000145964810991391,0,0,-0.184682882969945,-0.167609241244225,1
2.06999999999988,0.0268562883388775,-0.501480147709586,0.910827636930819,0.0902099609585036,0.0032959990234077,-1.38715461838013,0.000145714612417018,0,0,-0.184420061096034,-0.167065170049819,1
2.07099999999988,0.0332041383098849,-0.509781182287057,0.915954590057012,0.0855102539261594,0.00396740623187964,-1.38789635890435,0.000146529668516061,0,0,-0.183981828252783,-0.166428888166983,1
2.07199999999988,0.0292977690969573,-0.512222663045137,0.920959472870678,0.0811157226751362,0.000427259132663961,-1.38864058780286,0.000108985513612701,0,0,-0.183578218206423,-0.166169629438906,1
2.07299999999988,0.0253913998840297,-0.509781182287057,0.925842285371814,0.0765380859553204,0.000427259132663961,-1.38938384879959,6.80278892504983e-005,0,0,-0.183327223128335,-0.165855990720181,1
2.07399999999988,0.032227546006653,-0.512222663045137,0.930664062716687,0.0725708007981467,-0.000366222113711966,-1.39012556815772,6.00802010915951e-005,0,0,-0.182822162788989,-0.165424237107161,1
2.07499999999988,0.0312509537034211,-0.507827997680593,0.935974121311673,0.0681762695471235,-0.0032349620044557,-1.39086663057108,5.26318809073525e-005,0,0,-0.18214872972014,-0.164555376585065,1
2.07599999999988,0.032227546006653,-0.514664143803217,0.940673828344018,0.0636596679835719,0.000183111056855983,-1.39160566808318,5.2473524999345e-005,0,0,-0.181973558591722,-0.163536011873118,1
2.07699999999988,0.0346690267647328,-0.505386516922513,0.945678711157683,0.0593872070450772,0.00158696249275185,-1.39233979424341,7.69891733702512e-005,0,0,-0.181678036751112,-0.163174461390777,1
2.07799999999988,0.0400402844325083,-0.502456740012818,0.950622558815084,0.0548706054815256,0.00366222113711966,-1.39306754802053,7.05774995909048e-005,0,0,-0.181077690676382,-0.162710310368045,1
2.07899999999988,0.0366222113711966,-0.487807855464339,0.955566406472485,0.0504150390742382,-0.00427259132663961,-1.39378956562856,5.24990394728602e-005,0,0,-0.180783634251089,-0.162279883780638,1
